"","harvest_date","harvest_moisture_pct","height_in","planting_date","yield_lb_acre","Year","Hybrid","emergence_date"
"989","20121012",NA,"69.9","20120606",2029,2012,"3495 NS/CL/DM",20120607
"990","20121012",NA,"68.1","20120606",2290,2012,"3733 NS/DM",20120608
"991","20121012",NA,"66.5","20120606",1990,2012,"3733 NS/DM Pelleted",20120610
"992","20121012",NA,"70.3","20120606",2122,2012,"3845 HO",20120617
"993","20121012",NA,"72.4","20120606",2014,2012,"3990 NS/CL/DM",20120608
"994","20121012",NA,"70.9","20120606",1704,2012,"3995 NS/SU",20120615
"995","20121012",NA,"66.3","20120606",1684,2012,"7120 HO/DM",20120610
"996","20121012",NA,"60","20120606",2277,2012,"NX24121",20120607
"997","20121012",NA,"67.3","20120606",2473,2012,"NX24122",20120612
"998","20121012",NA,"69.9","20120606",1957,2012,"NX24123",20120608
"999","20131025",14.7225,"52.4606299","20130606",1468.42261,2013,"3H93",20130608
"1000","20131025",15.1575,"53.8385827","20130606",1762.73156,2013,"3H94",20130611
"1001","20131025",18.5575,"49.6062992","20130606",1611.3408,2013,"3H95",20130609
"1002","20131025",13.22,"56.1023622","20130606",1912.02969,2013,"432 E",20130611
"1003","20131025",14.8075,"56.7913386","20130606",1820.13317,2013,"460 E",20130608
"1004","20131025",16.1375,"50.7874016","20130606",1510.78476,2013,"545 CL",20130609
"1005","20131025",14.5025,"56.496063","20130606",1602.4598,2013,"548 CL",20130609
"1006","20131025",15.395,"56.7913386","20130606",1727.5738,2013,"559 CL",20130609
"1007","20131025",13.2375,"56.1023622","20130606",1361.25385,2013,"11G08",20130616
"1008","20131025",13.9225,"60.7283465","20130606",1802.95917,2013,"12E06",20130609
"1009","20131025",15.6,"60.2362205","20130606",1272.65054,2013,"12E12",20130608
"1010","20131025",13.6675,"61.023622","20130606",2252.29933,2013,"12E13",20130610
"1011","20131025",16.6675,"61.4173228","20130606",1954.72556,2013,"12E14",20130614
"1012","20131025",13.465,"52.3622047","20130606",1450.99417,2013,"12G20",20130608
"1013","20131025",14.46,"55.1181102","20130606",1475.14577,2013,"LSF 318NCL",20130609
"1014","20131025",16.97,"51.1811024","20130606",1642.19738,2013,"LSF 9302HOCL",20130610
"1015","20131025",15.045,"59.8425197","20130606",1771.30823,2013,"8D310CL",20130609
"1016","20131025",18.2925,"48.0314961","20130606",1663.52272,2013,"8H449CLDM",20130611
"1017","20131025",19.2525,"58.2677165","20130606",1784.46039,2013,"8N421CLDM",20130608
"1018","20131025",13.1175,"49.6062992","20130606",1399.10206,2013,"8N270CLDM",20130608
"1019","20131025",14,"51.7716535","20130606",1399.05978,2013,"8N358CLDM",20130608
"1020","20131025",13.4175,"54.3307087","20130606",1619.77554,2013,"Badger",20130608
"1021","20131025",11.6,"51.3779528","20130606",1483.88325,2013,"Badger DMR",20130612
"1022","20131025",11.185,"54.7244094","20130606",1491.88654,2013,"Badger HO",20130607
"1023","20131025",14.9625,"54.3307087","20130606",1857.30604,2013,"Camaro II",20130607
"1024","20131025",14.205,"49.4094488","20130606",1351.54699,2013,"Cobalt II",20130610
"1025","20131025",19.2925,"47.8346457","20130606",2038.18257,2013,"Daytona",20130610
"1026","20131025",15.7775,"50.984252","20130606",1827.41974,2013,"Falcon",20130610
"1027","20131025",14.745,"51.0826772","20130606",1570.83336,2013,"Hornet",20130611
"1028","20131025",15.305,"53.5433071","20130606",1514.19064,2013,"NHK12M011",20130610
"1029","20131025",14.7375,"54.3307087","20130606",1601.61497,2013,"NHK12M140",20130610
"1030","20131025",18.3475,"54.2322835","20130606",1519.38367,2013,"NHK12M141",20130611
"1031","20131025",17.52,"57.0866142","20130606",1540.88571,2013,"NLK12M006",20130607
"1032","20131025",15.6825,"51.3779528","20130606",1578.97404,2013,"NLK12M008",20130608
"1033","20131025",15.82,"53.1496063","20130606",1639.11025,2013,"NLK12M178",20130615
"1034","20131025",20.44,"52.5590551","20130606",1852.921,2013,"Torino",20130611
"1035","20131025",14.9825,"56.496063","20130606",1534.97844,2013,"MS9024",20130609
"1036","20131025",14.9525,"61.6141732","20130606",1657.66839,2013,"E-362436",20130609
"1037","20131025",14.8275,"61.2204724","20130606",1551.1557,2013,"E-21 CL",20130608
"1038","20131025",13.8625,"58.8582677","20130606",1723.94301,2013,"E-31 CL",20130611
"1039","20131025",13.6425,"61.6141732","20130606",1702.59703,2013,"E-85 CL",20130610
"1040","20131025",12.7775,"56.988189","20130606",1378.56535,2013,"4421",20130610
"1041","20131025",14.07,"57.0866142","20130606",1741.92173,2013,"4421CL",20130610
"1042","20131025",13.67,"51.6","20130606",1639,2013,"3733 NS/DM",20130610
"1043","20131025",13.19,"50.3937008","20130606",1221.57491,2013,"3845 HO",20130610
"1044","20131025",14.0475,"52.3622047","20130606",1386.1276,2013,"7111 HO/CL/DM",20130608
"1045","20141027",9,"60","20140603",2155,2014,"13-652 CL",20140606
"1046","20141027",9,"63","20140603",2532,2014,"14-572 CL",20140608
"1047","20141027",9,"62","20140603",2439,2014,"432 E",20140605
"1048","20141027",10,"60","20140603",1683,2014,"458 E HO",20140606
"1049","20141027",9,"58","20140603",2002,2014,"545 CL",20140605
"1050","20141027",10,"62","20140603",2230,2014,"559 CL",20140608
"1051","20141027",10,"68","20140603",2180,2014,"12E06",20140611
"1052","20141027",9,"66","20140603",1988,2014,"12E12",20140607
"1053","20141027",9,"64","20140603",2123,2014,"12E13",20140608
"1054","20141027",9,"67","20140603",2033,2014,"12E14",20140604
"1055","20141027",9,"61","20140603",1943,2014,"11G08",20140605
"1056","20141027",10,"59","20140603",2015,2014,"12G20",20140606
"1057","20141027",10,"60","20140603",2191,2014,"12G25",20140609
"1058","20141027",10,"56","20140603",2467,2014,"8H449CLDM",20140608
"1059","20141027",9,"58","20140603",1933,2014,"8N358CLDM",20140610
"1060","20141027",10,"63","20140603",2355,2014,"8D310CL",20140606
"1061","20141027",9,"63","20140603",2161,2014,"Badger",20140611
"1062","20141027",9,"62","20140603",2342,2014,"Badger DMR",20140605
"1063","20141027",9,"59","20140603",2006,2014,"Badger HO",20140606
"1064","20141027",10,"59","20140603",2413,2014,"Camaro II",20140605
"1065","20141027",9,"57","20140603",1849,2014,"Cobalt II",20140609
"1066","20141027",10,"57","20140603",2030,2014,"Falcon",20140607
"1067","20141027",11,"60","20140603",1879,2014,"Hornet",20140608
"1068","20141027",10,"57","20140603",2365,2014,"NHK12M011",20140606
"1069","20141027",9,"58","20140603",2222,2014,"NHK12M054",20140609
"1070","20141027",9,"58","20140603",1717,2014,"NHK12M140",20140604
"1071","20141027",9,"59","20140603",1851,2014,"Talon",20140609
"1072","20141027",10,"65","20140603",1871,2014,"E-21 CL",20140604
"1073","20141027",9,"64","20140603",2092,2014,"E-31 CL",20140605
"1074","20141027",9,"66","20140603",2712,2014,"E362436",20140607
"1075","20141027",10,"67","20140603",2251,2014,"E-85 CL",20140606
"1076","20141027",9,"62","20140603",2297,2014,"3495 NS/CL/DM",20140605
"1077","20141027",9,"54","20140603",1954,2014,"7111 HO/CL/DM",20140608
"1078","20141027",9,"62","20140603",2283,2014,"7717 HO/CL/DM",20140606
"1079","20141027",10,"64","20140603",2371,2014,"NX34240 HO/CL/DM",20140608
"1080","20151103",10.4025,"62.4015748","20150603",1913.80825,2015,"432 E",20150606
"1081","20151103",10.585,"62.4015748","20150603",1746.32788,2015,"458 E HO",20150605
"1082","20151103",11.0125,"57.480315","20150603",1840.89301,2015,"545 CL",20150605
"1083","20151103",10.31,"63.3858268","20150603",1855.2318,2015,"549 CL HO",20150605
"1084","20151103",10.975,"57.6771654","20150603",1729.23012,2015,"553 CL HO",20150617
"1085","20151103",10.1325,"62.007874","20150603",2167.1694,2015,"12G04",20150613
"1086","20151103",10.515,"57.480315","20150603",1943.56845,2015,"12G20",20150607
"1087","20151103",10.0925,"61.4173228","20150603",2202.86209,2015,"12G25",20150608
"1088","20151103",10.535,"63.5826772","20150603",1880.15411,2015,"12G28",20150604
"1089","20151103",10.405,"63.1889764","20150603",2053.47895,2015,"8D310CL",20150606
"1090","20151103",10.8125,"59.6456693","20150603",2204.76135,2015,"8H449CLDM",20150605
"1091","20151103",10.7875,"61.2204724","20150603",1661.50046,2015,"8H456CL",20150605
"1092","20151103",10.745,"48.2283465","20150603",1690.55293,2015,"8H570SCL",20150605
"1093","20151103",10.68,"59.2519685","20150603",1360.47699,2015,"8N358CLDM",20150606
"1094","20151103",9.655,"60.6299213","20150603",2090.40872,2015,"Badger DMR",20150608
"1095","20151103",10.9425,"59.4488189","20150603",2119.76362,2015,"Camaro II",20150607
"1096","20151103",10.5225,"57.0866142","20150603",1500.13862,2015,"Cobalt II",20150606
"1097","20151103",10.2425,"56.6929134","20150603",2008.89736,2015,"Falcon",20150607
"1098","20151103",10.925,"57.8740157","20150603",1611.24968,2015,"Hornet",20150607
"1099","20151103",10.2725,"57.6771654","20150603",1709.90866,2015,"NHK12M054",20150607
"1100","20151103",10.5075,"57.6771654","20150603",2042.30516,2015,"NHK12M055",20150604
"1101","20151103",9.9325,"57.8740157","20150603",1491.35993,2015,"NSK12M507",20150607
"1102","20151103",10.4475,"61.4173228","20150603",1880.81633,2015,"Talon",20150605
"1103","20151103",11.3225,"63.5826772","20150603",1536.90792,2015,"68H7",20150605
"1104","20151103",11.1525,"61.8110236","20150603",1547.21627,2015,"69M2",20150605
"1105","20151103",9.7825,"59.2519685","20150603",1435.49081,2015,"E-1402 CL",20150610
"1106","20151103",9.4575,"61.6141732","20150603",1246.3113,2015,"E-21CL",20150610
"1107","20151103",9.77,"60.8267717","20150603",1260.63235,2015,"E-31CL",20150605
"1108","20151103",10.285,"64.5669291","20150603",1308.30141,2015,"E-31051 CL",20150610
"1109","20151103",10.7025,"61.2204724","20150603",1348.69831,2015,"E-362436",20150604
"1110","20151103",9.99,"62.7952756","20150603",1612.72447,2015,"E-53051 CL",20150607
"1111","20151103",9.14,"58.6614173","20150603",1481.38684,2015,"E-79051 CL",20150607
"1112","20151103",9.7825,"63.976378","20150603",1507.7777,2015,"E-85CL",20150608
"1113","20151103",10.5325,"58.0708661","20150603",1237.61964,2015,"4415H0/CLP/DM",20150606
"1114","20151103",10.345,"64.3700787","20150603",1785.81511,2015,"4416CLEX",20150607
"1115","20151103",10.5275,"64.9606299","20150603",1869.02207,2015,"4421CL",20150605
"1116","20151103",10.3625,"63.6811024","20150603",1693.67366,2015,"3495 NS/CL/DM",20150608
"1117","20151103",10.07,"57.480315","20150603",1882.24597,2015,"3845 HO",20150608
"1118","20151103",10.215,"57.8740157","20150603",1466.5641,2015,"7111 HO/CL/DM",20150609
"1119","20151103",9.8475,"60.2362205","20150603",1112.50678,2015,"SY7717",20150609
"1120","20151103",11.3025,"57.6771654","20150603",1727.47208,2015,"11N94",20150606
"1121","20151103",10.415,"55.3149606","20150603",1420.85349,2015,"35H92",20150610
"1122","20151103",10.825,"54.9212598","20150603",1517.17484,2015,"42H94",20150606
"1123","20151103",10.7966667,"59.0551181","20150603",1393.797,2015,"894",20150606
"1124","20151103",10.1733333,"61.4173228","20150603",1880.56631,2015,"559CL",20150605
"1125","20151103",9.8566667,"56.167979","20150603",1670.94724,2015,"8N270CLDM",20150605
"1126","20151103",10.12,"55.1181102","20150603",2125.94969,2015,"Falcon",20150605
"1127","20151103",10.14,"59.1863517","20150603",1162.99705,2015,"Honeycomb NS",20150608
"1128","20161109",6.89,"62.992125984252","20160527",1457.8,2016,"432 E",20160529
"1129","20161109",7.89,"62.992125984252","20160527",1905.4,2016,"455 E HO",20160531
"1130","20161109",7.885,"68.4055118110236","20160527",1599.6,2016,"458 E HO",20160532
"1131","20161109",8.2675,"58.5629921259843","20160527",1911.2,2016,"545 CL",20160531
"1132","20161109",6.115,"68.4055118110236","20160527",1518.3,2016,"549 CL HO",20160528
"1133","20161109",8.015,"62.5","20160527",1518,2016,"553 CL HO",20160531
"1134","20161109",7.36,"62.007874015748","20160527",2088.2,2016,"8D310CL",20160533
"1135","20161109",8.295,"58.5629921259843","20160527",1792.9,2016,"8H449CLDM",20160531
"1136","20161109",8.13,"64.9606299212598","20160527",1427.7,2016,"MY8H456CL",20160531
"1137","20161109",8.075,"62.007874015748","20160527",1706.5,2016,"Badger DMR",20160531
"1138","20161109",7.875,"61.5157480314961","20160527",1662.5,2016,"Camaro II",20160531
"1139","20161109",7.7,"58.0708661417323","20160527",1169.6,2016,"Cobalt II",20160529
"1140","20161109",6.89,"60.0393700787402","20160527",1522.6,2016,"Falcon",20160529
"1141","20161109",7.81,"60.5314960629921","20160527",1620.4,2016,"Hornet",20160530
"1142","20161109",6.435,"58.5629921259843","20160527",1733.9,2016,"N4HM354",20160533
"1143","20161109",8.5,"54.1338582677165","20160527",1648.5,2016,"N4HM521",20160528
"1144","20161109",7.64,"58.0708661417323","20160527",1638.2,2016,"N5LM307",20160530
"1145","20161109",8.7575,"66.4370078740157","20160527",1345.7,2016,"Talon",20160528
"1146","20161109",6.175,"56.5944881889764","20160527",1700.1,2016,"63C4",20160529
"1147","20161109",7.69,"62.5","20160527",1949.7,2016,"68H7",20160530
"1148","20161109",7.0725,"60.5314960629921","20160527",1560.7,2016,"P63HE60",20160530
"1149","20161109",8.05,"62.992125984252","20160527",1941.9,2016,"P63HE90",20160535
"1150","20161109",9.055,"65.9448818897638","20160527",1909.1,2016,"P64ME01",20160529
"1151","20161109",5.8175,"60.0393700787402","20160527",1679.7,2016,"12G04",20160530
"1152","20161109",7.5025,"59.6456692913386","20160527",1653.2,2016,"12G25",20160536
"1153","20161109",7.2975,"62.007874015748","20160527",1533.7,2016,"E-31 CL",20160533
"1154","20161109",8.39,"63.4842519685039","20160527",1689,2016,"4415HO/CLP/DM",20160529
"1155","20161109",8.2,"68.8976377952756","20160527",2027.8,2016,"4421CL",20160531
"1156","20161109",6.795,"64.4685039370079","20160527",2268.7,2016,"4425CL",20160529
"1157","20161109",7.7325,"60.0393700787402","20160527",1782.7,2016,"SY7717",20160531
"1158","20161109",8.1175,"57.0866141732283","20160527",1794.8,2016,"SY7919",20160530
"1159","20161109",8.1025,"59.0551181102362","20160527",1539,2016,"11N94",20160530
"1160","20161109",7.16,"57.5787401574803","20160527",1438.1,2016,"12H92",20160533
"1161","20161109",7.0925,"59.5472440944882","20160527",1536.1,2016,"19N94",20160529
"1162","20161109",7.8625,"51.6732283464567","20160527",1165.4,2016,"35H92",20160530
"1163","20161109",8.615,"55.6102362204724","20160527",1854.4,2016,"42H94",20160530
"1164","20161109",8.1175,"62.007874015748","20160527",1653.1,2016,"559CL",20160531
"1165","20161109",7.0225,"53.4448818897638","20160527",1841.5,2016,"8N270CLDM",20160531
"1166","20161109",7.7125,"58.0708661417323","20160527",1683.7,2016,"Falcon",20160532
"1167","20161109",7.005,"56.5944881889764","20160527",1600.2,2016,"894",20160531
"1168","20161109",8.145,"49.7047244094488","20160527",1022.2,2016,"Honeycomb NS",20160532
"1169","20171102",NA,"59.2519685","20170525",2234.30257,2017,"3732",20170527
"1170","20171102",NA,"55.2165354","20170525",2049.99667,2017,"3845 HO",20170529
"1171","20171102",NA,"60.9251969","20170525",2843.65166,2017,"432 E",20170528
"1172","20171102",NA,"62.992126","20170525",2052.22188,2017,"450 E HO",20170530
"1173","20171102",NA,"64.2716535","20170525",2231.53815,2017,"455 E HO",20170527
"1174","20171102",NA,"65.4527559","20170525",2285.20174,2017,"458 E HO",20170527
"1175","20171102",NA,"57.8740157","20170525",2546.71946,2017,"545 CL",20170532
"1176","20171102",NA,"66.2401575","20170525",2700.49132,2017,"549 CL",20170526
"1177","20171102",NA,"57.0866142","20170525",2312.66221,2017,"568 CL HO",20170527
"1178","20171102",NA,"59.2519685","20170525",1917.22466,2017,"7717 CL HO",20170529
"1179","20171102",NA,"58.9566929","20170525",2500.1889,2017,"7919 CL HO",20170529
"1180","20171102",NA,"55.3149606","20170525",1928.72523,2017,"XH71H11CL",20170528
"1181","20171102",NA,"55.1181102","20170525",1792.41572,2017,"XH71N33CL",20170529
"1182","20171102",NA,"58.3661417","20170525",2495.95624,2017,"XH72H38CL",20170528
"1183","20171102",NA,"60.2362205","20170525",1769.04377,2017,"XH72H47CL",20170529
"1184","20171102",NA,"54.1338583","20170525",1840.46624,2017,"XH72H61CL",20170529
"1185","20171102",NA,"62.5984252","20170525",1933.55484,2017,"8D310CL",20170527
"1186","20171102",NA,"60.8267717","20170525",2476.68261,2017,"8H449CLDM",20170527
"1187","20171102",NA,"71.6535433","20170525",2124.71609,2017,"E76437",20170528
"1188","20171102",NA,"66.7322835","20170525",1748.73696,2017,"MY8H456CL",20170529
"1189","20171102",NA,"62.7952756","20170525",2621.60373,2017,"Badger DMR",20170541
"1190","20171102",NA,"56.6929134","20170525",2132.6587,2017,"Camaro II",20170527
"1191","20171102",NA,"60.4330709","20170525",1375.67392,2017,"Falcon",20170530
"1192","20171102",NA,"62.1062992","20170525",2318.85192,2017,"Hornet",20170528
"1193","20171102",NA,"59.7440945","20170525",1800.28681,2017,"N4HM340",20170529
"1194","20171102",NA,"55.9055118","20170525",1774.1015,2017,"N4HM354",20170527
"1195","20171102",NA,"68.996063","20170525",2262.08703,2017,"N4HP470",20170530
"1196","20171102",NA,"56.6929134","20170525",1643.57341,2017,"N5LM307",20170530
"1197","20171102",NA,"64.5669291","20170525",2442.61145,2017,"N4HE302",20170529
"1198","20171102",NA,"55.6102362","20170525",2147.62306,2017,"63C4 CL",20170527
"1199","20171102",NA,"64.1732283","20170525",1624.45377,2017,"68H7",20170527
"1200","20171102",NA,"62.992126","20170525",2312.1377,2017,"69M2",20170531
"1201","20171102",NA,"58.1692913","20170525",2110.1987,2017,"P63HE60",20170528
"1202","20171102",NA,"64.4685039","20170525",2284.57138,2017,"P63HE90",20170529
"1203","20171102",NA,"63.976378","20170525",2322.37923,2017,"P64ME01",20170528
"1204","20171102",NA,"59.8425197","20170525",2192.4837,2017,"12G25 CL",20170530
"1205","20171102",NA,"64.1732283","20170525",2327.92124,2017,"E 50016 CL",20170531
"1206","20171102",NA,"69.0944882","20170525",1769.84968,2017,"E-21 CL",20170527
"1207","20171102",NA,"66.1417323","20170525",2054.29184,2017,"E-31 CL",20170528
"1208","20171102",NA,"68.011811","20170525",2414.21098,2017,"E-362436",20170529
"1209","20171102",NA,"64.6653543","20170525",2193.28776,2017,"E-71 CL",20170532
"1210","20171102",NA,"70.9645669","20170525",1909.02336,2017,"E-72",20170527
"1211","20171102",NA,"68.2086614","20170525",2312.32611,2017,"E-73 CL",20170529
"1212","20171102",NA,"61.8110236","20170525",1924.10984,2017,"4415HO/CLP/DM",20170527
"1213","20171102",NA,"62.7952756","20170525",1805.28429,2017,"4421 CL",20170527
"1214","20171102",NA,"62.007874","20170525",2267.41822,2017,"4425 CL",20170530
"1215","20171102",NA,"64.0748031","20170525",2127.31945,2017,"11N94",20170528
"1216","20171102",NA,"56.2992126","20170525",1961.25702,2017,"12N92",20170527
"1217","20171102",NA,"58.1692913","20170525",1617.31138,2017,"35H92",20170527
"1218","20171102",NA,"63.7795276","20170525",1745.20695,2017,"42H94",20170526
"1219","20171102",NA,"61.2204724","20170525",2761.90961,2017,"559 CL",20170527
"1220","20171102",NA,"53.5433071","20170525",1911.16988,2017,"8N270CLDM",20170530
"1221","20171102",NA,"50","20170525",1858.1111,2017,"Honeycomb NS",20170529
"1222","20171102",NA,"54.6259843","20170525",1632.68098,2017,"894",20170529
"1223","20181019",8.6925,"56.5944882","20180605",1483.39034,2018,"65H81CL",20180611
"1224","20181019",9.5375,"59.5472441","20180605",1214.95768,2018,"70H51CL",20180612
"1225","20181019",8.875,"55.511811","20180605",1380.73628,2018,"3845 HO",20180606
"1226","20181019",11.08,"62.2047244","20180605",1654.78723,2018,"450 E HO",20180608
"1227","20181019",9.3475,"65.1574803","20180605",1372.99581,2018,"455 E HO",20180609
"1228","20181019",8.48,"55.2165354","20180605",1278.95295,2018,"545 Cl",20180609
"1229","20181019",8.8925,"69.0944882","20180605",1674.72793,2018,"549 CL",20180607
"1230","20181019",8.7825,"58.6614173","20180605",1409.23828,2018,"557 CL HO",20180606
"1231","20181019",9.335,"59.7440945","20180605",1165.0505,2018,"568 CL HO",20180611
"1232","20181019",9.175,"61.9094488","20180605",1821.70515,2018,"432 E",20180610
"1233","20181019",8.5725,"56.3976378","20180605",1305.09566,2018,"H42HO18CL",20180606
"1234","20181019",8.6675,"60.2362205","20180605",1306.59257,2018,"H44HO12CL",20180610
"1235","20181019",8.345,"58.8582677","20180605",1330.03445,2018,"H45NS16ClL",20180614
"1236","20181019",10.26,"58.9566929","20180605",1365.4968,2018,"H48HO15CL",20180608
"1237","20181019",9.3225,"58.1692913","20180605",1552.10049,2018,"H49HO19CL",20180612
"1238","20181019",8.25,"47.6377953","20180605",818.09133,2018,"XH81H51EX",20180608
"1239","20181019",8.5933333,"61.515748","20180605",1224.58891,2018,"XH81N46EX",20180609
"1240","20181019",9.3866667,"61.9422572","20180605",1366.05525,2018,"XH81N48EX",20180609
"1241","20181019",11.93,"66.6338583","20180605",1618.87869,2018,"XH82H63EX",20180609
"1242","20181019",8.66,"62.7952756","20180605",1441.29903,2018,"XH82H65EX",20180607
"1243","20181019",9.4125,"54.8228346","20180605",1173.32391,2018,"8H449CLDM",20180611
"1244","20181019",9.495,"62.1062992","20180605",1311.87867,2018,"MY8H456CL",20180611
"1245","20181019",12.3325,"59.3503937","20180605",1284.02691,2018,"MY8H460CP",20180607
"1246","20181019",8.5375,"59.9409449","20180605",1748.65843,2018,"Badger DMR",20180608
"1247","20181019",9.1925,"61.8110236","20180605",1817.64115,2018,"Camaro II",20180610
"1248","20181019",9.21,"58.4645669","20180605",1323.16422,2018,"Falcon",20180608
"1249","20181019",9.0375,"64.0748031","20180605",1509.75453,2018,"Hornet",20180609
"1250","20181019",8.415,"62.992126","20180605",1268.27341,2018,"N4HE302 E",20180608
"1251","20181019",8.3825,"54.4291339","20180605",1637.10806,2018,"N4HM354",20180609
"1252","20181019",8.7625,"60.0393701","20180605",1232.5636,2018,"N4HP470 CL Plus",20180609
"1253","20181019",9.15,"62.992126","20180605",1490.74118,2018,"N5LM307",20180610
"1254","20181019",8.66,"56.2992126","20180605",1321.60661,2018,"63C4",20180609
"1255","20181019",8.8425,"62.2047244","20180605",1589.87847,2018,"64H6",20180607
"1256","20181019",11.5925,"65.4527559","20180605",1397.36541,2018,"68H7",20180608
"1257","20181019",10.4275,"62.2047244","20180605",1528.87603,2018,"68M5",20180607
"1258","20181019",11.2775,"62.1062992","20180605",1409.38441,2018,"69M2",20180606
"1259","20181019",10.42,"61.515748","20180605",1531.70394,2018,"P63HE90",20180607
"1260","20181019",12.4175,"59.6456693","20180605",1556.11881,2018,"P64HE101",20180607
"1261","20181019",10.5325,"59.5472441","20180605",1509.6555,2018,"P64ME01",20180611
"1262","20181019",8.9875,"61.1220472","20180605",1333.15575,2018,"E 50016 CL",20180607
"1263","20181019",11.545,"65.6496063","20180605",1233.43408,2018,"E-21 CL",20180611
"1264","20181019",9.4225,"60.9251969","20180605",1560.29944,2018,"E-31 CL",20180607
"1265","20181019",9.5475,"67.1259843","20180605",1696.38471,2018,"E-362436",20180609
"1266","20181019",9.27,"58.8582677","20180605",1585.55204,2018,"E-71 CL",20180611
"1267","20181019",9.4225,"61.515748","20180605",1416.87251,2018,"E-72",20180608
"1268","20181019",10,"63.2874016","20180605",1499.49856,2018,"E-73 CL",20180609
"1269","20181019",9.155,"61.7125984","20180605",1394.86874,2018,"4415 HO/CLP/DM",20180608
"1270","20181019",8.7825,"64.4685039","20180605",1777.08177,2018,"4425 CL",20180611
"1271","20181019",8.915,"65.1574803","20180605",1470.83801,2018,"EX721CL",20180612
"1272","20181019",10.3225,"64.7637795","20180605",1441.29968,2018,"EX72468CL",20180609
"1273","20181019",9.8675,"62.007874","20180605",1754.93021,2018,"EX725 CL",20180607
"1274","20201006",NA,"69.6850394","20200601",1758.43162,2020,"20-EXP1",20200602
"1275","20201006",NA,"71.5551181","20200601",1581.72645,2020,"20-EXP5",20200604
"1276","20201006",NA,"67.6181102","20200601",1358.28708,2020,"CP3845",20200603
"1277","20201006",NA,"66.5354331","20200601",1993.3205,2020,"CP432E",20200602
"1278","20201006",NA,"69.7834646","20200601",1872.00074,2020,"CP450E",20200604
"1279","20201006",NA,"72.4409449","20200601",1939.85269,2020,"CP455E",20200604
"1280","20201006",NA,"66.3385827","20200601",1531.02333,2020,"CP4909E",20200609
"1281","20201006",NA,"69.5866142","20200601",1441.32194,2020,"CP5045CL",20200612
"1282","20201006",NA,"64.5669291","20200601",1779.76752,2020,"CP545CL",20200603
"1283","20201006",NA,"67.1259843","20200601",1588.83614,2020,"CP7919CL",20200603
"1284","20201006",NA,"64.5669291","20200601",1799.19102,2020,"CPX50120CL",20200604
"1285","20201006",NA,"58.6614173","20200601",1858.6302,2020,"CPX52220CL",20200604
"1286","20201006",NA,"66.1417323","20200601",1701.73032,2020,"CPX57919CLP",20200603
"1287","20201006",NA,"61.4173228","20200601",1906.11238,2020,"H42HO18CL",20200604
"1288","20201006",NA,"65.8464567","20200601",1666.79513,2020,"H44HO12CL",20200603
"1289","20201006",NA,"68.1102362","20200601",1748.97046,2020,"H45HO10EX",20200604
"1290","20201006",NA,"63.0905512","20200601",1784.78947,2020,"H45NS16CL",20200604
"1291","20201006",NA,"70.4724409","20200601",1739.27111,2020,"H48HO15CL",20200603
"1292","20201006",NA,"65.1574803","20200601",1727.76874,2020,"H49HO19CL",20200606
"1293","20201006",NA,"62.5","20200601",1886.52854,2020,"H49NS14CL",20200612
"1294","20201006",NA,"71.3582677","20200601",1455.06689,2020,"XH00H57",20200603
"1295","20201006",NA,"69.0944882","20200601",1619.84071,2020,"XH81H52CP",20200604
"1296","20201006",NA,"70.9645669","20200601",2110.91007,2020,"XH82H63EX",20200604
"1297","20201006",NA,"73.523622","20200601",1831.13599,2020,"XH82H65EX",20200604
"1298","20201006",NA,"67.4212598","20200601",1743.48984,2020,"XH91H54CL",20200606
"1299","20201006",NA,"66.4370079","20200601",2088.76095,2020,"XH93H79CL",20200603
"1300","20201006",NA,"68.8976378","20200601",1889.70312,2020,"Badger DMR",20200603
"1301","20201006",NA,"68.8976378","20200601",1746.49744,2020,"Camaro II",20200608
"1302","20201006",NA,"65.1574803","20200601",1545.55126,2020,"Falcon",20200608
"1303","20201006",NA,"67.519685","20200601",1560.69708,2020,"Hornet",20200603
"1304","20201006",NA,"69.7834646","20200601",1439.07686,2020,"N4H302 E",20200609
"1305","20201006",NA,"69.1929134","20200601",1671.50154,2020,"N4H422 CL",20200605
"1306","20201006",NA,"68.1102362","20200601",965.65933,2020,"N4H470 CLP",20200608
"1307","20201006",NA,"63.1889764","20200601",1559.04897,2020,"N4HM354",20200607
"1308","20201006",NA,"64.5669291","20200601",1384.82138,2020,"N5LM307",20200606
"1309","20201006",NA,"68.4055118","20200601",2023.11722,2020,"P63HE501",20200602
"1310","20201006",NA,"73.8188976","20200601",2262.06497,2020,"P64HE101",20200606
"1311","20201006",NA,"67.8149606","20200601",1688.38932,2020,"12G25 CL",20200603
"1312","20201006",NA,"70.2755906","20200601",1655.98138,2020,"E-31 CL",20200602
"1313","20201006",NA,"70.6692913","20200601",2088.84529,2020,"E-50016",20200603
"1314","20201006",NA,"73.4251969","20200601",1609.18334,2020,"E-91 E",20200604
"1315","20201006",NA,"73.4251969","20200601",1949.33336,2020,"E-93 E",20200604
"1316","20201006",NA,"69.488189","20200601",1831.83969,2020,"4415 HO/CLP",20200606
"1317","20201006",NA,"72.3425197","20200601",1867.28993,2020,"4425CL",20200605
"1318","20201006",NA,"69.5866142","20200601",1450.71879,2020,"EX725CL",20200611
"1319","20211019",NA,"44","20210526",958,2021,"CP3845",20210530
