"harvest_date","harvest_moisture_pct","height_in","yield_lb_acre","year","hybrid","emergence_date","planting_date"
1994-10-12,13.1,60,1610,1994,"DO 827",1994-05-28,1994-05-25
1994-10-12,17.7,64,1821,1994,"DO 838",1994-05-28,1994-05-25
1994-10-12,14.5,65,2108,1994,"XF341",1994-05-28,1994-05-25
1994-10-12,15.9,69,2104,1994,"XF342",1994-05-28,1994-05-25
1994-10-12,10.9,57,1947,1994,"XF426",1994-05-26,1994-05-25
1994-10-12,12.8,65,2535,1994,"XF435",1994-05-30,1994-05-25
1994-10-12,19.1,69,2254,1994,"XF443",1994-05-31,1994-05-25
1994-10-12,15.6,71,2471,1994,"XF444",1994-05-28,1994-05-25
1994-10-12,14.6,66,2338,1994,"107",1994-05-29,1994-05-25
1994-10-12,16.3,65,2305,1994,"109",NA,1994-05-25
1994-10-12,13.8,67,2148,1994,"121",1994-05-29,1994-05-25
1994-10-12,17.6,63,2205,1994,"140",1994-05-31,1994-05-25
1994-10-12,13,64,2047,1994,"141",1994-05-29,1994-05-25
1994-10-12,14.3,68,2348,1994,"143",1994-05-26,1994-05-25
1994-10-12,13.9,65,2417,1994,"Waldo",1994-05-28,1994-05-25
1994-10-12,15.4,59,2014,1994,"Wrangler",1994-05-29,1994-05-25
1994-10-12,12.7,62,1686,1994,"Yukon",1994-05-29,1994-05-25
1994-10-12,14.8,67,2058,1994,"ST 2108",1994-05-27,1994-05-25
1994-10-12,14.2,66,2003,1994,"ST 2110",1994-05-28,1994-05-25
1994-10-12,15.3,66,1882,1994,"ST 2112",1994-05-27,1994-05-25
1994-10-12,19.6,65,1905,1994,"ST 2116",1994-05-30,1994-05-25
1994-10-12,17.5,68,1846,1994,"ST 2124",1994-05-29,1994-05-25
1994-10-12,15.2,68,2093,1994,"ST 2132",1994-05-30,1994-05-25
1994-10-12,18,65,2258,1994,"ST 2250",1994-05-27,1994-05-25
1994-10-12,18,65,1904,1994,"SX 1000",1994-05-30,1994-05-25
1994-10-12,15.7,65,1711,1994,"SX 2000",1994-05-27,1994-05-25
1994-10-12,16.8,60,1831,1994,"236",1994-05-28,1994-05-25
1994-10-12,16.5,64,2254,1994,"546",1994-05-29,1994-05-25
1994-10-12,17.2,68,1698,1994,"565",1994-05-29,1994-05-25
1994-10-12,13.6,64,2134,1994,"TRX 1202",1994-05-28,1994-05-25
1994-10-12,19.8,42,1706,1994,"TRX 4421",1994-05-30,1994-05-25
NA,14.9,68,2566,1996,"AP2098",NA,NA
NA,18.9,58,2328,1996,"AP3100",NA,NA
NA,13.8,69,2451,1996,"AP3470",NA,NA
NA,12.1,70,2601,1996,"931412",NA,NA
NA,11.4,69,3080,1996,"941237",NA,NA
NA,8.8,74,2411,1996,"AS3211",NA,NA
NA,10.1,71,2760,1996,"AS5101",NA,NA
NA,12.5,71,2303,1996,"AS5305",NA,NA
NA,16.7,67,2795,1996,"AS5312",NA,NA
NA,9.5,77,2808,1996,"AS6101",NA,NA
NA,9.5,63,2406,1996,"SF128",NA,NA
NA,14.8,68,2418,1996,"SF177",NA,NA
NA,16.8,66,2853,1996,"SF187",NA,NA
NA,13.5,60,2931,1996,"SF270",NA,NA
NA,9.9,68,2402,1996,"X1167",NA,NA
NA,23,60,2591,1996,"X1221",NA,NA
NA,18.1,72,2442,1996,"X4273",NA,NA
NA,18.2,73,2778,1996,"X4283",NA,NA
NA,8.2,62,2206,1996,"745",NA,NA
NA,12.6,71,2792,1996,"757",NA,NA
NA,5.9,66,2549,1996,"803",NA,NA
NA,12.3,69,2557,1996,"810",NA,NA
NA,22.2,70,2885,1996,"821",NA,NA
NA,9.2,70,3032,1996,"DK3790",NA,NA
NA,10.2,64,2134,1996,"DK3868",NA,NA
NA,21.4,65,2920,1996,"DK3881",NA,NA
NA,19.3,64,2585,1996,"DK3904",NA,NA
NA,7.2,69,2313,1996,"EXP5801",NA,NA
NA,10.2,66,2549,1996,"EXP6861",NA,NA
NA,10.2,67,2750,1996,"294",NA,NA
NA,12.9,65,2167,1996,"296",NA,NA
NA,14.4,67,2520,1996,"399A",NA,NA
NA,12.3,68,2810,1996,"9502",NA,NA
NA,10.8,68,2921,1996,"9504",NA,NA
NA,11,69,2654,1996,"95111",NA,NA
NA,17.9,69,2554,1996,"95121",NA,NA
NA,12.1,72,2079,1996,"9610",NA,NA
NA,22,63,2827,1996,"9612",NA,NA
NA,10,72,2607,1996,"IS 3137",NA,NA
NA,9.6,73,2798,1996,"IS 5757",NA,NA
NA,9,61,2714,1996,"IS 6111",NA,NA
NA,10.7,65,2631,1996,"IS 6767",NA,NA
NA,9.9,65,2536,1996,"IS 5077",NA,NA
NA,8.1,66,2580,1996,"ISx13242",NA,NA
NA,8.1,76,2953,1996,"IS 6077",NA,NA
NA,11.4,69,2638,1996,"ISx13787",NA,NA
NA,9.1,65,2687,1996,"ISx14030",NA,NA
NA,14.4,73,2071,1996,"ISx17025",NA,NA
NA,10.6,68,2776,1996,"8500",NA,NA
NA,18.3,71,2774,1996,"8800",NA,NA
NA,9.1,69,2832,1996,"X8402",NA,NA
NA,8,64,2417,1996,"S-525",NA,NA
NA,9.8,64,2490,1996,"S-684A",NA,NA
NA,11.2,64,2251,1996,"634",NA,NA
NA,7.8,65,2514,1996,"658",NA,NA
NA,11.5,64,2319,1996,"8310",NA,NA
NA,13.2,65,2395,1996,"980",NA,NA
NA,12.2,74,2479,1996,"Cavalry",NA,NA
NA,10.4,62,1890,1996,"Comet",NA,NA
NA,11.4,66,2648,1996,"Exp6311",NA,NA
NA,6.2,67,2842,1996,"231",NA,NA
NA,10.2,73,2653,1996,"232",NA,NA
NA,19.9,69,2602,1996,"259",NA,NA
NA,14.4,68,2720,1996,"278",NA,NA
NA,12.8,73,2807,1996,"X11604",NA,NA
NA,8.6,68,2588,1996,"X12581",NA,NA
NA,7.3,73,2959,1996,"6300",NA,NA
NA,12.9,74,3006,1996,"6338",NA,NA
NA,9.9,72,2662,1996,"6340",NA,NA
NA,13.5,67,2878,1996,"6415HO",NA,NA
NA,11.1,67,2520,1996,"6451",NA,NA
NA,10,63,2557,1996,"DO-857",NA,NA
NA,12.8,68,2597,1996,"XF361",NA,NA
NA,12.4,72,2921,1996,"XF365",NA,NA
NA,13.3,73,2364,1996,"XF469",NA,NA
NA,9.5,73,2591,1996,"107",NA,NA
NA,10.2,72,2828,1996,"140",NA,NA
NA,9.3,70,2999,1996,"141",NA,NA
NA,7.1,72,2759,1996,"143",NA,NA
NA,7.8,70,2951,1996,"9215",NA,NA
NA,8.9,71,2759,1996,"9310",NA,NA
NA,6.9,71,2800,1996,"9815",NA,NA
NA,11.1,68,2592,1996,"9877",NA,NA
NA,12.5,72,2555,1996,"Ex 288",NA,NA
NA,9,70,2769,1996,"Waldo",NA,NA
NA,15.7,63,2442,1996,"Wrangler",NA,NA
NA,12.6,67,2476,1996,"Yukon",NA,NA
NA,12.3,67,2762,1996,"ST2108",NA,NA
NA,9.4,70,2878,1996,"ST2109",NA,NA
NA,13.5,70,2490,1996,"ST2111",NA,NA
NA,12.3,74,2863,1996,"ST2117",NA,NA
NA,13,66,2562,1996,"ST2122",NA,NA
NA,10.3,72,2993,1996,"ST2123",NA,NA
NA,15.6,62,2394,1996,"237",NA,NA
NA,10.7,71,2522,1996,"238",NA,NA
NA,10.1,69,2918,1996,"240",NA,NA
NA,8.1,66,2382,1996,"545",NA,NA
NA,9.9,71,2597,1996,"546",NA,NA
NA,15.6,70,2252,1996,"571",NA,NA
NA,17,64,2473,1996,"TRX5511",NA,NA
NA,11,68,2052,1996,"894",NA,NA
NA,13,75,2241,1996,"K11371",NA,NA
NA,11.6,71,3094,1996,"K1296",NA,NA
NA,11.8,66,2611,1996,"K21840",NA,NA
NA,26.1,70,2443,1996,"K381",NA,NA
NA,15,60,2293,1996,"K41954",NA,NA
NA,NA,NA,1748,1981,"894",NA,NA
NA,NA,NA,1766,1981,"903",NA,NA
NA,NA,NA,1912,1981,"7101",NA,NA
NA,NA,NA,1355,1981,"907E",NA,NA
NA,NA,NA,1687,1981,"7116",NA,NA
NA,NA,NA,1588,1981,"7775S",NA,NA
NA,NA,NA,1958,1981,"503",NA,NA
NA,NA,NA,1773,1981,"897",NA,NA
NA,NA,NA,1802,1981,"672",NA,NA
NA,NA,NA,2153,1981,"673",NA,NA
NA,NA,NA,1747,1981,"675",NA,NA
NA,NA,NA,1827,1981,"380A",NA,NA
NA,NA,NA,1576,1981,"372A",NA,NA
NA,NA,NA,1556,1981,"378",NA,NA
NA,NA,NA,1798,1981,"Golden Glo",NA,NA
NA,NA,NA,1791,1981,"472",NA,NA
NA,NA,NA,1647,1981,"448",NA,NA
NA,NA,NA,1740,1981,"449",NA,NA
NA,NA,NA,1803,1981,"P620",NA,NA
NA,NA,NA,1524,1981,"DO  844",NA,NA
NA,NA,NA,1790,1981,"DO  704XL",NA,NA
NA,NA,NA,1612,1981,"DO  164",NA,NA
NA,NA,NA,1988,1981,"DO 705",NA,NA
NA,NA,NA,1884,1981,"254",NA,NA
NA,NA,NA,2007,1981,"265",NA,NA
NA,NA,NA,1581,1981,"212",NA,NA
NA,NA,NA,1742,1981,"54K",NA,NA
NA,NA,NA,1560,1981,"57K",NA,NA
NA,NA,NA,1815,1981,"64P",NA,NA
NA,NA,NA,1691,1981,"42L",NA,NA
NA,NA,NA,1667,1981,"4000",NA,NA
NA,NA,NA,1792,1981,"5000",NA,NA
NA,NA,NA,1826,1981,"6000",NA,NA
NA,NA,NA,1846,1981,"300G",NA,NA
NA,NA,NA,1761,1981,"303",NA,NA
NA,NA,NA,1651,1981,"3101",NA,NA
NA,NA,NA,1801,1981,"315",NA,NA
NA,NA,NA,1634,1981,"327",NA,NA
NA,NA,NA,2082,1981,"349",NA,NA
NA,NA,NA,1594,1981,"10",NA,NA
NA,NA,NA,1557,1981,"432",NA,NA
NA,NA,NA,2089,1981,"3100",NA,NA
NA,NA,NA,1720,1981,"994",NA,NA
NA,NA,NA,1695,1981,"Wrangler",NA,NA
NA,NA,NA,1568,1981,"Plainsman",NA,NA
NA,NA,NA,1566,1981,"Sodbuster",NA,NA
NA,NA,NA,1824,1981,"Bronco",NA,NA
NA,NA,NA,1712,1981,"Rodeo",NA,NA
NA,NA,NA,1444,1981,"Nugget",NA,NA
NA,NA,NA,1585,1981,"3009",NA,NA
NA,NA,NA,1678,1981,"XR-28",NA,NA
NA,NA,NA,1655,1981,"101",NA,NA
NA,NA,NA,1884,1981,"SF 101",NA,NA
NA,NA,NA,2687,2007,"6294",NA,NA
NA,NA,NA,2604,2007,"6481",NA,NA
NA,NA,NA,2334,2007,"6004",NA,NA
NA,NA,NA,2116,2007,"EE-1",NA,NA
NA,NA,NA,1283,2007,"EE-2",NA,NA
NA,NA,NA,2196,2007,"EE-3",NA,NA
NA,NA,NA,2553,2007,"E-85",NA,NA
NA,NA,NA,2248,2007,"E-3",NA,NA
NA,NA,NA,2023,2007,"E-4",NA,NA
NA,NA,NA,2656,2007,"E-5",NA,NA
NA,NA,NA,2551,2007,"CL-7001",NA,NA
NA,NA,NA,1932,2007,"A-1",NA,NA
NA,NA,NA,2659,2007,"XF06NS16",NA,NA
NA,NA,NA,1960,2007,"XF07NC68",NA,NA
NA,NA,NA,2346,2007,"XF07NC82",NA,NA
NA,NA,NA,3053,2007,"XF07NS75",NA,NA
NA,NA,NA,2275,2007,"8N270",NA,NA
NA,NA,NA,2297,2007,"8N288 DM",NA,NA
NA,NA,NA,2095,2007,"8N337 DM",NA,NA
NA,NA,NA,2567,2007,"8N358 CL",NA,NA
NA,NA,NA,2190,2007,"8N419 CL",NA,NA
NA,NA,NA,2136,2007,"8H350 DM",NA,NA
NA,NA,NA,2905,2007,"8N453 DM",NA,NA
NA,NA,NA,2561,2007,"8D310",NA,NA
NA,NA,NA,2745,2007,"63M40",NA,NA
NA,NA,NA,2322,2007,"63N81",NA,NA
NA,NA,NA,2560,2007,"64H41",NA,NA
NA,NA,NA,2410,2007,"4635",NA,NA
NA,NA,NA,2716,2007,"3622",NA,NA
NA,NA,NA,2992,2007,"MH6643",NA,NA
NA,NA,NA,2602,2007,"MH6642",NA,NA
NA,NA,NA,3358,2007,"MH6641",NA,NA
NA,NA,NA,2467,2007,"DKF29-30",NA,NA
NA,NA,NA,3016,2007,"DKF34-33",NA,NA
NA,NA,NA,3337,2007,"DKF35-10",NA,NA
NA,NA,NA,2890,2007,"DKF34-80CL",NA,NA
NA,NA,NA,2991,2007,"DKF37-31",NA,NA
NA,NA,NA,2965,2007,"DKF38-45",NA,NA
NA,NA,NA,2626,2007,"IS6131 NS/DM",NA,NA
NA,NA,NA,2588,2007,"IS7120 HO/DM",NA,NA
NA,NA,NA,2659,2007,"IS4704 NS",NA,NA
NA,NA,NA,2778,2007,"IS5770 NS/DM",NA,NA
NA,NA,NA,2155,2007,"IS4575 NS/CL",NA,NA
NA,NA,NA,2594,2007,"IS4668 NS/CL",NA,NA
NA,NA,NA,2337,2007,"IS5880 NS/CL",NA,NA
NA,NA,NA,2880,2007,"LSF117N",NA,NA
NA,NA,NA,2649,2007,"LSF121N",NA,NA
NA,NA,NA,2649,2007,"LSF223NCL",NA,NA
NA,NA,NA,2809,2007,"Blazer",NA,NA
NA,NA,NA,2003,2007,"Defender HO",NA,NA
NA,NA,NA,2222,2007,"Defender Plus",NA,NA
NA,NA,NA,2228,2007,"Viper",NA,NA
NA,NA,NA,2489,2007,"Teton HO-DMR",NA,NA
NA,NA,NA,2587,2007,"X4806 HO",NA,NA
NA,NA,NA,2460,2007,"SPS-06EX01-AO",NA,NA
NA,NA,NA,3177,2007,"SPS-06EX05",NA,NA
NA,NA,NA,2664,2007,"7813NS",NA,NA
NA,NA,NA,2594,2007,"7924NS",NA,NA
NA,NA,NA,2459,2007,"PEX2453",NA,NA
NA,NA,NA,2142,2007,"9501DM",NA,NA
NA,NA,NA,2578,2007,"Int 536 NS/DM",NA,NA
NA,NA,NA,2369,2007,"Int 735 NS/CL/DM",NA,NA
NA,NA,NA,2249,2007,"Int 737 NS/CL/DM",NA,NA
NA,NA,NA,2303,2007,"Exp736 NS/CL/DM",NA,NA
NA,NA,NA,2403,2007,"3080 DMR NS",NA,NA
NA,NA,NA,2220,2007,"803 DMR NS",NA,NA
NA,NA,NA,2773,2007,"378 DMR NS",NA,NA
NA,NA,NA,3267,2007,"356 NS",NA,NA
NA,NA,NA,2790,2007,"528 CL",NA,NA
NA,NA,NA,2945,2007,"564 CL",NA,NA
NA,NA,NA,2490,2007,"584 CL",NA,NA
NA,NA,NA,2591,2007,"4421 NS",NA,NA
NA,NA,NA,2125,2007,"Ex 4370",NA,NA
NA,NA,NA,2263,2007,"Ex 4377 NS",NA,NA
NA,NA,NA,2951,2007,"Ex 4455 NS",NA,NA
NA,NA,NA,2049,2007,"F51231 NS DM",NA,NA
NA,NA,NA,2608,2007,"F51179 NS DM",NA,NA
NA,NA,NA,2235,2007,"F30236 NS DM",NA,NA
NA,NA,NA,2828,2007,"F51321 NS DM",NA,NA
NA,NA,NA,2556,2007,"AP561 NS",NA,NA
NA,NA,NA,2474,2007,"F51122 CL/NS/DM",NA,NA
NA,NA,NA,2444,2007,"F51132 CL/NS/DM",NA,NA
NA,NA,NA,2720,2007,"AP534 NS/CL",NA,NA
NA,NA,NA,2578,2007,"JN6903",NA,NA
NA,NA,NA,2487,2007,"JN7381",NA,NA
NA,NA,NA,2547,2007,"TRX 6442",NA,NA
NA,NA,NA,2669,2007,"TRX 3244",NA,NA
NA,NA,NA,2525,2007,"TRXs 7426 HO",NA,NA
NA,NA,NA,2420,2007,"845 HO",NA,NA
NA,NA,NA,2693,2007,"TRX 7434 HO CL",NA,NA
NA,NA,NA,2952,2007,"TRX 7449",NA,NA
NA,NA,NA,2455,2007,"TRXs 7424",NA,NA
NA,NA,NA,2350,2007,"VS672",NA,NA
NA,NA,NA,2409,2007,"894",NA,NA
NA,NA,NA,1966,2008,"F30008NSCL",NA,NA
NA,NA,NA,1556,2008,"F51122NSCL",NA,NA
NA,NA,NA,1809,2008,"F51132NSCL",NA,NA
NA,NA,NA,2244,2008,"F51137NSCL",NA,NA
NA,NA,NA,2092,2008,"F51139NSDMCL",NA,NA
NA,NA,NA,1913,2008,"F51179NSDM",NA,NA
NA,NA,NA,2087,2008,"F51292NSDM",NA,NA
NA,NA,NA,1848,2008,"F51321NSDM",NA,NA
NA,NA,NA,1632,2008,"306 DMR NS",NA,NA
NA,NA,NA,1878,2008,"3080 DMR NS",NA,NA
NA,NA,NA,1821,2008,"325 DMR NS",NA,NA
NA,NA,NA,2257,2008,"356 NS",NA,NA
NA,NA,NA,1636,2008,"369 DMR NS",NA,NA
NA,NA,NA,1824,2008,"528 CLDMRNS",NA,NA
NA,NA,NA,1594,2008,"551 CLNS",NA,NA
NA,NA,NA,1842,2008,"564 CLNS",NA,NA
NA,NA,NA,1345,2008,"803 DMRNS",NA,NA
NA,NA,NA,1536,2008,"DKF29-30",NA,NA
NA,NA,NA,1799,2008,"DKF34-33",NA,NA
NA,NA,NA,1694,2008,"DKF34-80CL",NA,NA
NA,NA,NA,2318,2008,"DKF37-31",NA,NA
NA,NA,NA,2121,2008,"DKF38-45",NA,NA
NA,NA,NA,2041,2008,"DKF39-80 CL",NA,NA
NA,NA,NA,1473,2008,"IS6131",NA,NA
NA,NA,NA,1562,2008,"IS7120",NA,NA
NA,NA,NA,2097,2008,"4651NS",NA,NA
NA,NA,NA,2085,2008,"NX43489",NA,NA
NA,NA,NA,1886,2008,"NX44166",NA,NA
NA,NA,NA,1825,2008,"Int 536NSDM",NA,NA
NA,NA,NA,1860,2008,"Int 735NSCLDM",NA,NA
NA,NA,NA,1868,2008,"Int 737NSCLDM",NA,NA
NA,NA,NA,1773,2008,"IX0834NSDM",NA,NA
NA,NA,NA,2161,2008,"MH6640",NA,NA
NA,NA,NA,1693,2008,"MH6643",NA,NA
NA,NA,NA,2127,2008,"MH7632",NA,NA
NA,NA,NA,2446,2008,"MH7633",NA,NA
NA,NA,NA,1472,2008,"8D310",NA,NA
NA,NA,NA,2330,2008,"8D481",NA,NA
NA,NA,NA,1615,2008,"8H288DM",NA,NA
NA,NA,NA,1727,2008,"8H350DM",NA,NA
NA,NA,NA,2230,2008,"8H449DM",NA,NA
NA,NA,NA,1821,2008,"8N270",NA,NA
NA,NA,NA,2008,2008,"8N337DM",NA,NA
NA,NA,NA,1828,2008,"8N358CLDM",NA,NA
NA,NA,NA,2111,2008,"8N453DM",NA,NA
NA,NA,NA,1632,2008,"KN8636",NA,NA
NA,NA,NA,2002,2008,"KN9035",NA,NA
NA,NA,NA,2060,2008,"PAN 7813",NA,NA
NA,NA,NA,2105,2008,"PAN 7924",NA,NA
NA,NA,NA,1800,2008,"PAN 9404",NA,NA
NA,NA,NA,1767,2008,"PEX 8579",NA,NA
NA,NA,NA,1975,2008,"63N82",NA,NA
NA,NA,NA,1912,2008,"64H41",NA,NA
NA,NA,NA,1718,2008,"6007",NA,NA
NA,NA,NA,1865,2008,"6008",NA,NA
NA,NA,NA,1745,2008,"6481",NA,NA
NA,NA,NA,1534,2008,"7016",NA,NA
NA,NA,NA,1654,2008,"7025",NA,NA
NA,NA,NA,1975,2008,"7052",NA,NA
NA,NA,NA,1595,2008,"7069",NA,NA
NA,NA,NA,1694,2008,"7207",NA,NA
NA,NA,NA,1724,2008,"E-5",NA,NA
NA,NA,NA,1857,2008,"E-6",NA,NA
NA,NA,NA,1842,2008,"E-7",NA,NA
NA,NA,NA,1820,2008,"E-85",NA,NA
NA,NA,NA,1840,2008,"EE-2",NA,NA
NA,NA,NA,2131,2008,"Barracuda CL-NS",NA,NA
NA,NA,NA,1749,2008,"Blazer CL-NS",NA,NA
NA,NA,NA,1664,2008,"Defender Plus-NS-DMR",NA,NA
NA,NA,NA,1885,2008,"Teton HO-DMR",NA,NA
NA,NA,NA,1775,2008,"Viper",NA,NA
NA,NA,NA,2417,2008,"06EX05",NA,NA
NA,NA,NA,2246,2008,"3G509 RM",NA,NA
NA,NA,NA,1733,2008,"3H593 AO",NA,NA
NA,NA,NA,1931,2008,"630CL",NA,NA
NA,NA,NA,1847,2008,"845HO",NA,NA
NA,NA,NA,2230,2008,"s671",NA,NA
NA,NA,NA,1849,2008,"s878",NA,NA
NA,NA,NA,1799,2008,"TRXDM8340",NA,NA
NA,NA,NA,2088,2008,"TRXR8341",NA,NA
NA,NA,NA,1842,2008,"TRXR8343",NA,NA
NA,NA,NA,1786,2008,"TRX7341",NA,NA
NA,NA,NA,2119,2008,"TRX7435HO",NA,NA
NA,NA,NA,1774,2008,"TRXDM8247",NA,NA
NA,NA,NA,1616,2008,"TRXs7322",NA,NA
NA,NA,NA,1639,2008,"Hybrid 894",NA,NA
